group,subject,Time_coverage_1,Time_coverage_2,Time_coverage_3,Time_coverage_4,Time_coverage_5,Duration_1,Duration_2,Duration_3,Duration_4,Duration_5,Occurrence_1,Occurrence_2,Occurrence_3,Occurrence_4,Occurrence_5
1,26,16.4,22,24.2,17,20.4,0.0341666666666667,0.0458333333333333,0.0364457831325301,0.037280701754386,0.0369565217391304,60,60,83,57,69
1,27,17.6,21.2,22.6,18.6,20,0.0328358208955224,0.0348684210526316,0.0392361111111111,0.0381147540983607,0.0357142857142857,67,76,72,61,70
1,28,16.6,21,16.4,24.4,21.6,0.0345833333333333,0.0403846153846154,0.0347457627118644,0.0391025641025641,0.036986301369863,60,65,59,78,73
1,29,15.4,22.6,25.6,18.4,18,0.0363207547169811,0.0392361111111111,0.0390243902439025,0.0348484848484849,0.0316901408450704,53,72,82,66,71
1,30,14.2,21.4,26.4,21,17,0.0316964285714286,0.0351973684210526,0.0458333333333333,0.0369718309859155,0.0348360655737705,56,76,72,71,61
1,31,14.8,19.6,25,20,20.6,0.0293650793650794,0.0340277777777778,0.0411184210526316,0.0342465753424658,0.0295977011494253,63,72,76,73,87
1,32,19,21.2,18.2,22.4,19.2,0.0344202898550725,0.0358108108108108,0.0361111111111111,0.04,0.0342857142857143,69,74,63,70,70
1,33,20.4,21.2,18,20.6,19.8,0.034,0.033125,0.038135593220339,0.0373188405797101,0.0317307692307692,75,80,59,69,78
1,34,17,21,19.8,19.6,22.6,0.0354166666666667,0.0386029411764706,0.0392857142857143,0.03828125,0.0428030303030303,60,68,63,64,66
1,35,19.2,24.8,17.4,18.4,20.2,0.0369230769230769,0.0455882352941177,0.0310714285714286,0.0302631578947369,0.0400793650793651,65,68,70,76,63
1,36,17.4,23.2,20.8,17.8,20.8,0.0324626865671642,0.0337209302325581,0.0342105263157895,0.0332089552238806,0.0333333333333333,67,86,76,67,78
1,37,20,20,17,21.8,21.2,0.0328947368421053,0.0316455696202532,0.0295138888888889,0.0353896103896104,0.0344155844155844,76,79,72,77,77
1,38,19,22.6,21.8,19.4,17.2,0.0395833333333333,0.0357594936708861,0.0368243243243243,0.0367424242424243,0.032089552238806,60,79,74,66,67
1,39,19.2,25,23.6,19.8,12.4,0.0347826086956522,0.0390625,0.0383116883116883,0.0358695652173913,0.0298076923076923,69,80,77,69,52
1,40,15.2,25.2,30,16.6,13,0.0311475409836066,0.045,0.0446428571428572,0.0357758620689655,0.0325,61,70,84,58,50
1,41,14.2,23.2,23.8,18.8,20,0.031140350877193,0.0397260273972603,0.0386363636363636,0.0385245901639344,0.0328947368421053,57,73,77,61,76
1,42,21.4,21.4,21.4,17.8,18,0.0351973684210526,0.0376760563380282,0.0371527777777778,0.0337121212121212,0.0326086956521739,76,71,72,66,69
1,43,19.4,23.4,21,19.2,17,0.0323333333333333,0.0348214285714286,0.0308823529411765,0.0307692307692308,0.0326923076923077,75,84,85,78,65
1,44,18.4,20,17.6,21.4,22.6,0.0338235294117647,0.0337837837837838,0.0323529411764706,0.0351973684210526,0.0332352941176471,68,74,68,76,85
1,45,20.2,23.6,22,16.8,17.4,0.0341216216216216,0.0393333333333333,0.0371621621621622,0.0323076923076923,0.0315217391304348,74,75,74,65,69
1,46,15.4,20.4,21.6,21.2,21.4,0.0337719298245614,0.0354166666666667,0.0346153846153846,0.0378571428571429,0.0338607594936709,57,72,78,70,79
1,47,20,21.8,18.4,21.2,18.6,0.0352112676056338,0.034493670886076,0.0328571428571429,0.033125,0.0305921052631579,71,79,70,80,76
1,48,16.8,24.6,21.4,20.4,16.8,0.0323076923076923,0.0370481927710843,0.0342948717948718,0.0354166666666667,0.0318181818181818,65,83,78,72,66
1,49,17.8,22.4,18.6,23.2,18,0.0342307692307692,0.0354430379746836,0.0341911764705882,0.0367088607594937,0.0316901408450704,65,79,68,79,71
1,50,17,22.2,24.4,18.2,18.2,0.0342741935483871,0.0365131578947369,0.0417808219178082,0.0334558823529412,0.033955223880597,62,76,73,68,67
1,51,15.6,23.2,24.4,19.2,17.6,0.0319672131147541,0.0333333333333333,0.0396103896103896,0.0352941176470588,0.0328358208955224,61,87,77,68,67
1,52,18.8,22.4,18.6,19.4,20.8,0.0361538461538462,0.0373333333333333,0.0375,0.0384920634920635,0.0371428571428572,65,75,62,63,70
1,53,18.8,22.2,24.2,18,16.8,0.0340579710144928,0.0375,0.0458333333333333,0.03125,0.0344262295081967,69,74,66,72,61
1,54,14,21.8,19.8,22.6,21.8,0.0296610169491526,0.0358552631578947,0.0339041095890411,0.0357594936708861,0.0320588235294118,59,76,73,79,85
1,55,14.8,25.4,26.6,16.8,16.4,0.0324561403508772,0.0382530120481928,0.0365384615384616,0.0333333333333333,0.0325396825396825,57,83,91,63,63
1,56,13.2,21.6,21.8,21.2,22.2,0.033,0.0391304347826087,0.0378472222222222,0.0344155844155844,0.0375,50,69,72,77,74
1,57,18.2,21.2,27.2,16.2,17.2,0.035,0.04140625,0.0507462686567164,0.0326612903225807,0.0370689655172414,65,64,67,62,58
1,58,18,20.4,22.2,20.2,19.2,0.0340909090909091,0.0344594594594595,0.0385416666666667,0.0350694444444445,0.0333333333333333,66,74,72,72,72
1,59,14,26.2,19.6,19.6,20.6,0.0286885245901639,0.0380813953488372,0.035,0.0318181818181818,0.0352739726027397,61,86,70,77,73
1,60,16.6,23.4,24,17,19,0.030514705882353,0.0365625,0.038961038961039,0.0321969696969697,0.0329861111111111,68,80,77,66,72
1,61,22.2,19.4,20.4,21.4,16.6,0.0360389610389611,0.0367424242424243,0.0380597014925373,0.0393382352941177,0.034016393442623,77,66,67,68,61
1,62,16.2,21,20.8,21.2,20.8,0.0343220338983051,0.0308823529411765,0.0366197183098592,0.0363013698630137,0.0412698412698413,59,85,71,73,63
1,63,20.4,23.4,22,17.8,16.4,0.0344594594594595,0.0361111111111111,0.0352564102564103,0.0353174603174603,0.0315384615384615,74,81,78,63,65
1,64,22.8,22,19.4,17,18.8,0.035625,0.0443548387096774,0.0384920634920635,0.033203125,0.0326388888888889,80,62,63,64,72
1,65,20.2,22.2,19,16.6,22,0.0341216216216216,0.0375,0.0376984126984127,0.032421875,0.0371621621621622,74,74,63,64,74
1,66,22.2,24.2,23,14,16.6,0.0338414634146342,0.0347701149425287,0.0354938271604938,0.0301724137931035,0.0329365079365079,82,87,81,58,63
