group,subject,SubjectID,Time_coverage_1,Time_coverage_2,Time_coverage_3,Time_coverage_4,Time_coverage_5,Duration_1,Duration_2,Duration_3,Duration_4,Duration_5,Occurrence_1,Occurrence_2,Occurrence_3,Occurrence_4,Occurrence_5
1,1,0004,13.9405720633157,18.2449319633435,26.1316301027492,25.8261594001666,15.8567064704249,0.0375748502994012,0.0423324742268041,0.0508099352051836,0.0481366459627329,0.0381684491978609,334,388,463,483,374
1,2,0005,16.9952790891419,19.0224937517356,28.4365454040544,21.0219383504582,14.5237434046098,0.0472222222222222,0.0499271137026239,0.0619854721549637,0.0519917582417582,0.0403549382716049,324,343,413,364,324
1,3,0006,15.5512357678423,17.7450708136629,26.9647320188836,23.9933351846709,15.7456262149403,0.0386740331491712,0.0441298342541436,0.0468629343629344,0.0434607645875252,0.0360687022900763,362,362,518,497,393
1,4,0007,14.3848930852541,17.6617606220494,27.2702027214663,24.0766453762844,16.6064981949458,0.0427392739273927,0.0449152542372881,0.0551685393258427,0.0495995423340961,0.0408469945355191,303,354,445,437,366
1,5,0008,14.4682032768675,19.2446542627048,24.770896973063,25.1041377395168,16.4121077478478,0.0391141141141141,0.0472070844686648,0.0525943396226415,0.05,0.0386780104712041,333,367,424,452,382
1,6,0009,15.9677867259095,19.9389058594835,25.520688697584,23.9377950569286,14.6348236600944,0.0407223796033994,0.0462628865979381,0.0552283653846154,0.0528186274509804,0.0385233918128655,353,388,416,408,342
1,7,0010,16.439877811719,18.0505415162455,26.9647320188836,24.2154956956401,14.3293529575118,0.0439169139465875,0.0452646239554317,0.0594975490196079,0.0510538641686183,0.0395705521472392,337,359,408,427,326
1,8,0011,14.1627325742849,18.9947236878645,26.0760899750069,24.1321855040267,16.634268258817,0.0404761904761905,0.0465940054495913,0.0511437908496732,0.0507593457943925,0.0418296089385474,315,367,459,428,358
1,9,0012,14.5792835323521,18.8836434323799,25.2152179950014,25.6595390169397,15.6623160233269,0.0419329073482428,0.0482954545454545,0.054047619047619,0.0523809523809524,0.0409883720930232,313,352,420,441,344
1,10,0013,15.3568453207442,20.7164676478756,26.9369619550125,23.7434046098306,13.2463204665371,0.0433385579937304,0.0493386243386243,0.0581534772182254,0.0515060240963855,0.0396179401993355,319,378,417,415,301
1,11,0014,16.1621771730075,20.7720077756179,26.7148014440433,22.0772007775618,14.2738128297695,0.0446319018404908,0.05,0.0565882352941176,0.0513565891472868,0.0406645569620253,326,374,425,387,316
1,12,0015,14.0794223826715,18.9669536239933,25.9927797833935,25.2707581227437,15.690086087198,0.0356039325842696,0.0406547619047619,0.0518847006651885,0.0446954813359529,0.0363110539845758,356,420,451,509,389
1,13,0016,13.7184115523466,21.9105803943349,25.4096084420994,24.7986670369342,14.1627325742849,0.0393312101910828,0.048109756097561,0.0535714285714286,0.0513218390804598,0.0382882882882882,314,410,427,435,333
1,14,0017,16.634268258817,16.4954179394613,28.0199944459872,23.9377950569286,14.9125242988059,0.0436588921282798,0.0435483870967742,0.0602028639618139,0.051187648456057,0.0386887608069164,343,341,419,421,347
1,15,0018,19.85559566787,14.6348236600944,31.6023326853652,22.8825326298251,11.0247153568453,0.0516618497109826,0.044812925170068,0.0817528735632184,0.0508641975308642,0.0351950354609929,346,294,348,405,282
1,16,0019,13.4684809775062,17.0508192168842,24.576506525965,25.6595390169397,19.2446542627048,0.0367424242424242,0.0400783289817232,0.0485197368421053,0.0462925851703407,0.043639798488665,330,383,456,499,397
1,17,0020,15.7178561510691,19.2446542627048,26.7425715079145,25.326298250486,12.9686198278256,0.0399717514124293,0.0472070844686648,0.0585766423357664,0.0488222698072805,0.0371815286624204,354,367,411,467,314
1,18,0021,13.6906414884754,19.3279644543182,24.4654262704804,26.4371008053319,16.0788669813941,0.0379230769230769,0.0483333333333333,0.0553391959798995,0.0510729613733906,0.04171469740634,325,360,398,466,347
1,19,0022,14.8014440433213,19.8833657317412,26.0483199111358,23.9655651207998,15.3013051930019,0.0441225165562914,0.0535928143712575,0.0531746031746032,0.0499421296296296,0.0413663663663663,302,334,441,432,333
1,20,0023,15.0791446820328,18.1060816439878,26.7703415717856,25.0208275479034,15.0236045542905,0.0450996677740863,0.0451523545706371,0.0571090047393365,0.0541466346153846,0.0403731343283582,301,361,422,416,335
1,21,0024,12.9686198278256,18.6892529852819,26.3260205498473,25.8816995279089,16.1344071091364,0.0361455108359133,0.0434754521963824,0.0511879049676026,0.0481404958677686,0.0391509433962264,323,387,463,484,371
2,1,0101,17.3285198555957,18.3004720910858,24.7153568453207,22.3826714801444,17.2729797278534,0.0388059701492537,0.0410847880299251,0.0493348115299335,0.0450782997762864,0.038395061728395,402,401,451,447,405
2,2,0102,16.8008886420439,20.0499861149681,23.0769230769231,22.9658428214385,17.1063593446265,0.0423669467787114,0.0494520547945205,0.0527284263959391,0.0501820388349514,0.0412868632707774,357,365,394,412,373
2,3,0103,15.9400166620383,18.1060816439878,22.688142182727,23.9933351846709,19.272424326576,0.0384718498659517,0.0414758269720101,0.0458988764044944,0.0464516129032258,0.0411137440758294,373,393,445,465,422
2,4,0104,15.3013051930019,20.4665370730353,21.54956956401,23.4101638433768,19.272424326576,0.0371293800539083,0.0428488372093023,0.0433035714285714,0.0448404255319149,0.0410165484633569,371,430,448,470,423
2,5,0105,17.3007497917245,19.4945848375451,22.9936128853096,22.299361288531,17.9116911968898,0.0403497409326424,0.0445431472081218,0.0458980044345898,0.0429871520342612,0.0381205673758865,386,394,451,467,423
2,6,0106,17.2452096639822,17.9394612607609,22.7436823104693,22.299361288531,19.7722854762566,0.040220207253886,0.0410941475826972,0.0467465753424658,0.0433585313174946,0.0396436525612472,386,393,438,463,449
2,7,0107,18.328242154957,20.9663982227159,22.7714523743405,22.1605109691752,15.7733962788114,0.0512422360248447,0.0553519061583577,0.0561643835616438,0.0542119565217391,0.043030303030303,322,341,365,368,330
2,8,0108,19.661205220772,19.1335740072202,25.326298250486,19.6334351569009,16.2454873646209,0.0428571428571428,0.0426361386138614,0.0457831325301205,0.0381749460043196,0.0372137404580152,413,404,498,463,393
2,9,0109,17.8283810052763,16.9119688975285,22.7992224382116,22.9380727575673,19.5223549014163,0.0437329700272479,0.0404920212765957,0.0480679156908665,0.047254004576659,0.0430759803921568,367,376,427,437,408
2,10,0110,17.772840877534,18.0783115801166,23.826714801444,22.4659816717578,17.8561510691475,0.0416666666666666,0.0447115384615384,0.0505896226415094,0.0463876146788991,0.041430412371134,384,364,424,436,388
2,11,0111,17.1896695362399,17.3007497917245,24.7986670369342,22.3549014162733,18.3560122188281,0.0410477453580901,0.0408792650918635,0.0469012605042017,0.04375,0.0400121065375302,377,381,476,460,413
2,12,0112,16.2177173007498,20.8275479033602,20.9663982227159,23.5490141627326,18.4393224104415,0.0434523809523809,0.0508130081300813,0.0488989637305699,0.0517073170731707,0.0425641025641025,336,369,386,410,390
2,13,0113,15.1346848097751,21.5217995001389,20.5776173285199,22.9103026936962,19.85559566787,0.0433917197452229,0.0507198952879581,0.0475,0.0513059701492537,0.0438112745098039,314,382,390,402,408
2,14,0115,14.6348236600944,21.5773396278811,23.1324632046654,22.7436823104693,17.9116911968898,0.044812925170068,0.0556590257879656,0.0550925925925926,0.0534595300261096,0.0472873900293255,294,349,378,383,341
2,15,0116,16.5231880033324,21.6051096917523,21.8272702027215,22.2715912246598,17.772840877534,0.0431159420289855,0.0467548076923077,0.0480440097799511,0.047624703087886,0.0423280423280423,345,416,409,421,378
2,16,0117,16.6620383226881,19.661205220772,24.4376562066093,21.7995001388503,17.4396001110803,0.0426136363636363,0.0493036211699164,0.0504587155963303,0.0495580808080808,0.0455072463768115,352,359,436,396,345
2,17,0118,16.1899472368786,20.3276867536795,20.9941682865871,23.3268536517634,19.1613440710914,0.0402624309392265,0.0465648854961832,0.0452153110047847,0.05,0.044344473007712,362,393,418,420,389
2,18,0119,16.5787281310747,20.410996945293,23.2713135240211,21.9661205220772,17.772840877534,0.0438970588235294,0.0481020942408377,0.0492941176470588,0.0474220623501199,0.0427807486631016,340,382,425,417,374
2,19,0120,16.0233268536518,18.6892529852819,23.4934740349903,24.0766453762844,17.7173007497917,0.0466828478964401,0.0468662952646239,0.0540920716112532,0.0547348484848485,0.0428763440860215,309,359,391,396,372
2,20,0121,17.8006109414052,19.5778950291586,24.1044154401555,21.0497084143294,17.4673701749514,0.0433108108108108,0.0454252577319587,0.0487640449438202,0.0443793911007026,0.0404241645244215,370,388,445,427,389
2,21,0122,16.828658705915,18.4115523465704,26.2982504859761,21.9383504582061,16.5231880033324,0.0408355795148248,0.0459141274238227,0.0545506912442397,0.0448863636363636,0.0395611702127659,371,361,434,440,376
