group,subject,Time_coverage_1,Time_coverage_2,Time_coverage_3,Time_coverage_4,Time_coverage_5,Duration_1,Duration_2,Duration_3,Duration_4,Duration_5,Occurrence_1,Occurrence_2,Occurrence_3,Occurrence_4,Occurrence_5
1,1,16.6597251145356,19.2419825072886,20.5331112036651,21.865889212828,21.6992919616826,0.043859649122807,0.048125,0.0465094339622641,0.0475543478260869,0.0463523131672598,228,240,265,276,281
1,2,17.076218242399,24.0316534777176,16.95127030404,22.115785089546,19.8250728862974,0.0548128342245989,0.0646860986547085,0.0571629213483146,0.0647560975609756,0.0586206896551724,187,223,178,205,203
1,3,17.1595168679717,21.61599333611,19.0337359433569,24.9062890462307,17.2844648063307,0.0581920903954802,0.0592465753424657,0.0538915094339623,0.0667410714285714,0.0496411483253588,177,219,212,224,209
1,4,20.4081632653061,22.3656809662641,19.4502290712203,20.8246563931695,16.95127030404,0.0559360730593607,0.0557053941908714,0.0525900900900901,0.0512295081967213,0.0473255813953488,219,241,222,244,215
1,5,16.4931278633903,19.8667221990837,19.4918783840067,20.6997084548105,23.4485630987089,0.0438053097345132,0.0527654867256637,0.0493670886075949,0.0483463035019455,0.0567540322580645,226,226,237,257,248
1,6,18.2423990004165,18.1174510620575,22.6155768429821,20.0749687630154,20.9496043315285,0.0558673469387755,0.0481194690265487,0.0547379032258064,0.0533185840707964,0.04912109375,196,226,248,226,256
1,7,18.6172428154935,18.8254893794252,20.9496043315285,20.4498125780925,21.1578508954602,0.058203125,0.0570707070707071,0.0549126637554585,0.0545555555555555,0.0585253456221198,192,198,229,225,217
1,8,16.6597251145356,23.7401082882132,16.7846730528946,22.4906289046231,20.3248646397334,0.0465116279069767,0.0588842975206612,0.0466435185185185,0.0572033898305084,0.0535087719298245,215,242,216,236,228
1,9,17.0345689296127,19.1170345689296,21.5743440233236,22.9487713452728,19.3252811328613,0.0452433628318584,0.0462701612903226,0.0503891050583657,0.0500909090909091,0.0467741935483871,226,248,257,275,248
1,10,17.8259058725531,19.0337359433569,24.0316534777176,19.283631820075,19.8250728862974,0.05,0.0472107438016529,0.0616452991452991,0.0516741071428571,0.0470355731225296,214,242,234,224,253
1,11,17.4094127446897,19.6168263223657,20.5331112036651,18.8254893794252,23.6151603498542,0.0477168949771689,0.04599609375,0.04814453125,0.046311475409836,0.0538973384030418,219,256,256,244,263
1,12,18.4089962515618,20.6997084548105,18.4506455643482,22.2823823406914,20.1582673885881,0.0521226415094339,0.0547356828193832,0.0494419642857143,0.0622093023255814,0.0491869918699187,212,227,224,215,246
1,13,16.9096209912536,22.4489795918367,16.2432319866722,25.8642232403165,18.5339441899209,0.0517857142857143,0.0585869565217391,0.0475609756097561,0.063109756097561,0.0532296650717703,196,230,205,246,209
1,14,17.8259058725531,21.0329029571012,21.5326947105373,20.4081632653061,19.2003331945023,0.0447698744769874,0.0500992063492063,0.0506862745098039,0.0458801498127341,0.0459163346613546,239,252,255,267,251
1,15,15.7434402332362,23.1153685964182,17.3677634319034,24.6563931695127,19.1170345689296,0.0494764397905759,0.0616666666666666,0.0455240174672489,0.0592,0.0543838862559241,191,225,229,250,211
1,16,16.2015826738859,22.9487713452728,19.2419825072886,22.3240316534777,19.283631820075,0.0558908045977011,0.0606828193832599,0.054225352112676,0.0623255813953488,0.0543427230046948,174,227,213,215,213
1,17,19.4918783840067,18.5755935027072,25.3227821740941,19.3669304456476,17.2428154935444,0.061578947368421,0.0593085106382978,0.0655172413793103,0.0538194444444444,0.050735294117647,190,188,232,216,204
1,18,19.7001249479384,15.6184922948771,29.0712203248646,16.7013744273219,18.9087880049979,0.0615885416666666,0.046875,0.081924882629108,0.0524869109947644,0.0610215053763441,192,200,213,191,186
