group,subject,SubjectID,Time_coverage_1,Time_coverage_2,Time_coverage_3,Time_coverage_4,Time_coverage_5,Time_coverage_6,Time_coverage_7,Time_coverage_8,Duration_1,Duration_2,Duration_3,Duration_4,Duration_5,Duration_6,Duration_7,Duration_8,Occurrence_1,Occurrence_2,Occurrence_3,Occurrence_4,Occurrence_5,Occurrence_6,Occurrence_7,Occurrence_8
3,39,12025381,13.0797000833102,12.8019994445987,14.1349625104138,11.2191058039433,10.774784782005,13.3851707858928,11.9966675923355,12.5798389336295,0.0313164893617021,0.0306515957446808,0.0318125,0.0302395209580838,0.0304075235109717,0.03283378746594,0.0298342541436464,0.0314583333333333,376,376,400,334,319,367,362,360
3,40,12025752,14.6625937239656,14.6070535962233,12.5242988058873,12.2743682310469,11.4968064426548,10.969175229103,13.6906414884754,9.77506248264371,0.0318840579710144,0.0320731707317073,0.0308904109589041,0.0306094182825484,0.0304411764705882,0.0304783950617284,0.0316838046272493,0.0293333333333333,414,410,365,361,340,324,389,300
3,41,12025763,14.2460427658984,11.4690363787837,14.9958344904193,12.5520688697584,11.3857261871702,12.2465981671758,10.4137739516801,12.6909191891141,0.0317450495049504,0.0284435261707989,0.0299334811529933,0.0296587926509186,0.0293696275071633,0.0298780487804878,0.0287576687116564,0.02885101010101,404,363,451,381,349,369,326,396
3,42,12025864,10.5248542071647,14.2182727020272,14.0516523188003,12.2743682310469,11.9966675923355,13.9683421271869,12.0799777839489,10.8858650374896,0.0301751592356688,0.0353591160220994,0.0321882951653944,0.0329850746268656,0.031858407079646,0.0302283653846153,0.0327560240963855,0.029607250755287,314,362,393,335,339,416,332,331
3,43,12025886,14.3293529575118,12.9408497639545,13.3296306581505,12.5520688697584,12.0799777839489,11.5523465703971,13.7739516800889,9.44182171618995,0.0321695760598503,0.0308201058201058,0.0298507462686567,0.030958904109589,0.0315217391304347,0.0293785310734463,0.0314720812182741,0.0300353356890459,401,378,402,365,345,354,394,283
3,44,12026012,10.6081643987781,13.8294918078312,12.3576784226604,12.4965287420161,12.6076089975007,13.1352402110525,13.9683421271869,10.9969452929742,0.0316225165562914,0.0321705426356589,0.032624633431085,0.0309065934065934,0.0317039106145251,0.0345760233918128,0.0324097938144329,0.03,302,387,341,364,358,342,388,330
3,45,12026102,12.4132185504027,14.6348236600944,14.0516523188003,11.0802554845876,11.8578172729797,12.663149125243,11.8855873368509,11.4134962510414,0.030121293800539,0.0314439140811455,0.0320253164556962,0.0295118343195266,0.0304131054131054,0.0298429319371727,0.0292349726775956,0.0296109510086455,371,419,395,338,351,382,366,347
3,46,12026168,14.4126631491252,11.3857261871702,12.1632879755623,14.2460427658984,13.1074701471813,12.663149125243,11.7467370174951,10.2749236323244,0.0321960297766749,0.031441717791411,0.0309322033898305,0.0324683544303797,0.0313829787234042,0.0299212598425196,0.0311029411764705,0.0297427652733119,403,326,354,395,376,381,340,311
3,47,12026203,10.969175229103,14.7736739794502,12.4132185504027,11.6911968897528,12.4409886142738,13.7461816162177,13.607331296862,10.3582338239378,0.03125,0.030787037037037,0.0303668478260869,0.0289148351648351,0.0310249307479224,0.0324803149606299,0.031491002570694,0.0300806451612903,316,432,368,364,361,381,389,310
3,48,12026359,11.1080255484588,11.6078866981394,11.4690363787837,12.3576784226604,13.1074701471813,15.6623160233269,13.2185504026659,11.4412663149125,0.0305810397553516,0.0311011904761904,0.0312878787878788,0.0332089552238806,0.0340057636887608,0.0318284424379232,0.0326923076923077,0.0294285714285714,327,336,330,335,347,443,364,350
3,49,12026371,16.7731185781727,12.663149125243,15.4956956401,10.9136351013607,8.24770896973063,11.3857261871702,12.2465981671758,12.2743682310469,0.0337807606263982,0.031578947368421,0.030392156862745,0.0293283582089552,0.0271978021978022,0.028954802259887,0.0296370967741935,0.029002624671916,447,361,459,335,273,354,372,381
3,50,12026652,13.996112191058,12.8019994445987,14.3848930852541,10.7470147181339,7.44237711746737,13.1352402110525,13.6351013607331,13.8572618717023,0.0308068459657701,0.0311486486486486,0.0300464037122969,0.0306170886075949,0.0278008298755187,0.0305555555555555,0.0290189125295508,0.0310323383084577,409,370,431,316,241,387,423,402
3,51,12026663,14.0516523188003,15.5234657039711,13.0241599555679,10.8580949736184,11.5523465703971,11.0247153568453,14.5792835323521,9.38628158844765,0.0314676616915422,0.0334330143540669,0.0303756476683937,0.0290059347181009,0.0304985337243401,0.0301671732522796,0.0320121951219512,0.0283557046979865,402,418,386,337,341,329,410,298
3,52,12026674,10.9414051652319,15.1624548736462,14.3015828936407,13.3574007220217,12.7742293807276,11.1357956123299,12.9130797000833,9.4140516523188,0.0299392097264437,0.0342105263157894,0.0313260340632603,0.0297648514851485,0.0317679558011049,0.0300149700598802,0.0301948051948051,0.0284395973154362,329,399,411,404,362,334,385,298
3,53,12026810,10.7470147181339,14.0794223826715,12.8297695084699,11.1357956123299,12.4965287420161,14.7181338517079,13.9405720633157,10.0527631213552,0.030812101910828,0.0343495934959349,0.0303947368421052,0.0305640243902439,0.0328947368421052,0.0345953002610966,0.0353521126760563,0.0288216560509554,314,369,380,328,342,383,355,314
3,54,12026876,12.0522077200778,12.9408497639545,12.468758678145,10.7470147181339,8.85865037489586,14.6625937239656,13.4684809775062,14.8014440433213,0.0302228412256267,0.0308201058201058,0.030837912087912,0.028125,0.0278846153846154,0.03,0.0310102301790281,0.0312060889929742,359,378,364,344,286,440,391,427
3,55,12026898,14.8569841710636,12.2465981671758,15.4679255762288,12.1910580394335,9.44182171618995,11.5523465703971,10.3026936961955,13.9405720633157,0.0360512129380053,0.0290897097625329,0.0317198177676537,0.0306564245810055,0.0295138888888889,0.030860534124629,0.0281914893617021,0.0315326633165829,371,379,439,358,288,337,329,398
3,56,12027035,11.8300472091086,12.5242988058873,14.1905026381561,8.49763954457095,10.6637045265204,13.607331296862,14.6625937239656,14.0238822549292,0.0316023738872403,0.0315826330532212,0.0305622009569377,0.0287593984962406,0.0309677419354838,0.0317357512953367,0.0341968911917098,0.0307177615571776,337,357,418,266,310,386,386,411
3,57,12027282,12.0522077200778,12.3854484865315,13.3851707858928,13.1352402110525,12.1077478478201,12.5242988058873,13.5795612329908,10.8303249097473,0.0303072625698324,0.0315864022662889,0.0300498753117206,0.0310367454068241,0.0316860465116279,0.0301470588235294,0.03071608040201,0.0308544303797468,358,353,401,381,344,374,398,316
