group,subject,SubjectID,Time_coverage_1,Time_coverage_2,Time_coverage_3,Time_coverage_4,Duration_1,Duration_2,Duration_3,Duration_4,Occurrence_1,Occurrence_2,Occurrence_3,Occurrence_4
2,75,00010093,23.4069137859225,26.3640149937526,27.9050395668471,22.3240316534777,0.0644495412844038,0.0635542168674699,0.0639312977099237,0.0563025210084034,218,249,262,238
2,76,00010094,22.9071220324865,30.9870887130362,26.4473136193253,19.658475635152,0.0582627118644069,0.075,0.0541808873720138,0.0548837209302327,236,248,293,215
2,77,00010104,26.9471053727613,25.0728862973761,22.9071220324865,25.0728862973761,0.0694206008583692,0.0567924528301888,0.0511152416356879,0.0567924528301888,233,265,269,265
2,78,00010126,28.2798833819242,23.7817576009996,24.9479383590171,22.9904206580591,0.0778669724770643,0.0679761904761906,0.0659691629955948,0.0679802955665025,218,210,227,203
2,79,00010134,25.6143273635985,23.9483548521449,26.8638067471887,23.5735110370679,0.0575842696629215,0.0546577946768062,0.0511904761904763,0.0503558718861211,267,263,315,281
2,80,00010136,24.3648479800083,24.7813411078717,25.7392753019575,25.1145356101624,0.0543680297397771,0.0565589353612169,0.0503257328990229,0.0542266187050361,269,263,307,278
2,81,00010137,26.7388588088297,19.158683881716,30.2374010828821,23.8650562265723,0.0703947368421053,0.0560975609756099,0.0860189573459716,0.0695388349514564,228,205,211,206
2,82,00010138,26.1974177426072,26.3223656809663,25.6976259891712,21.7825905872553,0.0756009615384616,0.0705357142857144,0.0627032520325204,0.0597031963470321,208,224,246,219
2,83,00010141,24.3648479800083,27.4468971261974,24.8646397334444,23.3236151603499,0.0541666666666668,0.0614738805970151,0.0529255319148938,0.0549019607843139,270,268,282,255
2,84,00010142,24.4064972927947,25.6976259891712,24.4897959183673,25.4060807996668,0.0526978417266188,0.0552867383512546,0.0455108359133128,0.056902985074627,278,279,323,268
2,85,00010146,27.4885464389838,27.9050395668471,23.4902124114952,21.1162015826739,0.0589285714285716,0.0585664335664337,0.0466887417218544,0.0467712177121772,280,286,302,271
2,86,00010148,30.6955435235319,22.8654727197001,24.9062890462307,21.5326947105373,0.0764522821576764,0.0596739130434784,0.0612704918032788,0.0603971962616823,241,230,244,214
2,87,00010150,32.5281132861308,19.9916701374427,24.4897959183673,22.9904206580591,0.0800204918032787,0.0489795918367348,0.0542435424354245,0.0556451612903226,244,245,271,248
2,88,00010152,27.2802998750521,24.073302790504,24.4897959183673,24.1566014160766,0.0690928270042195,0.0580321285140564,0.0647577092511014,0.06651376146789,237,249,227,218
2,89,00010155,25.4477301124531,25.0312369845898,24.2399000416493,25.2811328613078,0.0628600823045268,0.0593873517786563,0.0589068825910932,0.0619387755102042,243,253,247,245
2,90,00010157,26.2807163681799,27.1970012494794,25.3644314868805,21.1578508954602,0.0616210937500001,0.0632751937984497,0.0521404109589043,0.0526970954356848,256,258,292,241
2,91,00010162,25.5310287380258,26.0724698042482,25.6976259891712,22.6988754685548,0.0678097345132744,0.0631048387096776,0.0588740458015268,0.0542828685258965,226,248,262,251
2,92,00010163,27.1137026239067,24.9062890462307,25.4477301124531,22.5322782174094,0.075,0.0549632352941178,0.0484920634920636,0.0466379310344829,217,272,315,290
2,93,00010164,26.9887546855477,26.9887546855477,22.9071220324865,23.1153685964182,0.07136563876652,0.0710526315789475,0.0520833333333335,0.0559475806451614,227,228,264,248
2,94,00010165,28.7796751353603,24.1149521032903,23.8650562265723,23.2403165347772,0.0735106382978724,0.0626623376623378,0.0561764705882355,0.0581250000000001,235,231,255,240
2,95,00010166,25.8642232403165,25.7392753019575,24.1149521032903,24.2815493544357,0.0539062500000002,0.0555755395683454,0.0497422680412372,0.0543843283582091,288,278,291,268
2,96,00010168,24.8646397334444,26.6972094960433,26.655560183257,21.7825905872553,0.0611680327868854,0.0604716981132077,0.0563380281690142,0.0578539823008851,244,265,284,226
2,97,00010170,26.9471053727613,23.9900041649313,26.0308204914619,23.0320699708455,0.0639328063241108,0.0587755102040817,0.0596374045801528,0.0595905172413794,253,245,262,232
