group,subject,SubjectID,Time_coverage_1,Time_coverage_2,Time_coverage_3,Time_coverage_4,Time_coverage_5,Time_coverage_6,Duration_1,Duration_2,Duration_3,Duration_4,Duration_5,Duration_6,Occurrence_1,Occurrence_2,Occurrence_3,Occurrence_4,Occurrence_5,Occurrence_6
2,3,0006,18.8836434323799,13.4407109136351,16.634268258817,16.634268258817,16.0233268536518,18.3837822826993,0.0401891252955084,0.0361194029850748,0.0411401098901101,0.0429083094555876,0.0387768817204303,0.0392180094786732,423,335,364,349,372,422
2,4,0007,20.5776173285199,14.3571230213829,16.2454873646209,15.1069147459039,15.6067758955846,18.1060816439878,0.0530802292263611,0.0442636986301371,0.0458463949843262,0.0438709677419356,0.0428353658536587,0.0428947368421054,349,292,319,310,328,380
2,5,0008,14.2738128297695,13.7739516800889,17.6617606220494,16.9675090252708,16.5509580672036,20.7720077756179,0.0402821316614422,0.0400000000000002,0.0419525065963063,0.0474378881987579,0.0430635838150291,0.0466334164588529,319,310,379,322,346,401
2,6,0009,15.2179950013885,13.2463204665371,18.4393224104415,16.7731185781727,15.9955567897806,20.3276867536795,0.0425465838509319,0.0385922330097089,0.0434554973821991,0.0441520467836259,0.0450000000000002,0.0494594594594595,322,309,382,342,320,370
2,7,0010,18.6059427936684,11.718966953624,18.911413496251,16.7731185781727,15.9955567897806,17.9950013885032,0.0498511904761906,0.0425403225806453,0.0494912790697676,0.0444117647058825,0.0451410658307211,0.048358208955224,336,248,344,340,319,335
2,8,0011,17.3285198555957,13.412940849764,17.1896695362399,16.9397389613996,15.0513746181616,20.0777561788392,0.0433333333333335,0.0394607843137256,0.0422814207650275,0.0445906432748539,0.0409365558912388,0.0471932114882507,360,306,366,342,331,383
2,9,0012,16.8564287697862,14.2460427658984,16.6620383226881,17.2452096639822,17.6339905581783,17.3562899194668,0.0437319884726227,0.0413709677419356,0.043227665706052,0.0477692307692309,0.0432561307901909,0.0450288184438042,347,310,347,325,367,347
2,10,0013,19.8278256039989,13.3851707858928,15.3846153846154,17.3285198555957,16.0233268536518,18.0505415162455,0.0476000000000001,0.043818181818182,0.044533762057878,0.0465671641791047,0.0438449848024317,0.0460339943342778,375,275,311,335,329,353
2,11,0014,18.2171618994724,15.1624548736462,17.3007497917245,17.9394612607609,14.3571230213829,17.0230491530131,0.0486646884272998,0.0482332155477033,0.0462166172106827,0.0472222222222224,0.0447231833910036,0.0432909604519776,337,283,337,342,289,354
2,12,0015,16.6898083865593,14.3848930852541,16.8008886420439,16.9397389613996,16.9397389613996,18.2449319633435,0.0418523676880225,0.037319884726225,0.039698162729659,0.0402374670184699,0.038316582914573,0.0423324742268043,359,347,381,379,398,388
2,13,0016,16.5231880033324,15.6623160233269,15.2735351291308,19.1335740072202,16.5231880033324,16.8841988336573,0.0432412790697676,0.043119266055046,0.0403225806451614,0.0465540540540542,0.0426217765042982,0.0443148688046648,344,327,341,370,349,343
2,14,0017,17.6062204943071,14.0238822549292,17.967231324632,15.0791446820328,15.9677867259095,19.3557345181894,0.048769230769231,0.0422240802675587,0.0470203488372095,0.0436495176848877,0.0435606060606062,0.0456151832460734,325,299,344,311,330,382
2,15,0018,19.6889752846432,9.85837267425715,23.0491530130519,14.551513468481,14.8847542349347,17.967231324632,0.0557389937106919,0.0360772357723578,0.0573204419889503,0.0459649122807019,0.042675159235669,0.0477138643067848,318,246,362,285,314,339
2,16,0019,20.1332963065815,16.5509580672036,15.4123854484865,14.3015828936407,17.4118300472091,16.1899472368786,0.0492527173913044,0.0429394812680117,0.0396428571428573,0.0377565982404694,0.0403994845360827,0.04128895184136,368,347,350,341,388,353
2,17,0020,15.8011663426826,13.3018605942794,17.0785892807553,17.1063593446265,16.9675090252708,19.7445154123855,0.0420857988165683,0.0403198653198654,0.0431882022471912,0.0463855421686749,0.0410618279569894,0.0506410256410257,338,297,356,332,372,351
2,18,0021,17.5506803665648,14.6903637878367,17.3007497917245,16.9119688975285,16.5509580672036,16.9675090252708,0.0430517711171664,0.0413281250000002,0.0420945945945948,0.0461363636363638,0.0416201117318438,0.0438936781609197,367,320,370,330,358,348
2,19,0022,18.1616217717301,14.0516523188003,16.1066370452652,17.1341294084976,16.1066370452652,18.4393224104415,0.0460563380281692,0.0421666666666668,0.0455974842767297,0.0510761589403975,0.0440729483282677,0.0451086956521741,355,300,318,302,329,368
2,20,0023,18.1616217717301,12.9130797000833,15.2735351291308,17.6339905581783,16.3287975562344,19.6889752846432,0.0469827586206898,0.041370106761566,0.043238993710692,0.0449716713881022,0.0442771084337351,0.0500706214689267,348,281,318,353,332,354
2,21,0024,15.8011663426826,14.5792835323521,14.1905026381561,18.2449319633435,17.8561510691475,19.3279644543182,0.0394044321329642,0.0377155172413795,0.0371366279069769,0.0424418604651165,0.0406962025316458,0.0445012787723786,361,348,344,387,395,391
3,1,0101,19.3279644543182,15.4679255762288,16.5231880033324,16.2454873646209,16.7731185781727,15.6623160233269,0.0441624365482235,0.0413204747774483,0.038536269430052,0.0392091152815015,0.040810810810811,0.0390581717451525,394,337,386,373,370,361
3,2,0102,16.5509580672036,14.2460427658984,15.9400166620383,15.7733962788114,16.9119688975285,20.5776173285199,0.0447447447447449,0.0402037617554861,0.0442901234567903,0.0447949526813882,0.0455838323353295,0.0490079365079366,333,319,324,317,334,378
3,3,0103,16.0233268536518,14.9680644265482,14.3848930852541,16.2454873646209,18.328242154957,20.0499861149681,0.0416907514450869,0.0379577464788734,0.0370000000000002,0.0395270270270272,0.0412500000000002,0.0434939759036145,346,355,350,370,400,415
3,4,0104,16.9952790891419,16.5231880033324,14.6070535962233,16.5787281310747,18.0227714523743,17.2729797278534,0.0388324873096449,0.0408653846153848,0.0375714285714287,0.0408904109589043,0.0402605459057074,0.0383004926108376,394,364,350,365,403,406
3,5,0105,17.2452096639822,15.2457650652597,16.2454873646209,17.2452096639822,16.6620383226881,17.3285198555957,0.0408552631578949,0.038553370786517,0.0415482954545457,0.0430055401662052,0.0383631713554989,0.0390977443609025,380,356,352,361,391,399
3,6,0106,15.7733962788114,13.996112191058,17.1618994723688,16.2454873646209,16.3010274923632,20.5220772007776,0.0402266288951843,0.0391304347826088,0.0413101604278077,0.0416666666666669,0.0395552560646902,0.0434705882352942,353,322,374,351,371,425
3,7,0107,16.4676478755901,14.3571230213829,17.1618994723688,17.5229103026937,16.2732574284921,18.2171618994724,0.0502542372881357,0.0442636986301371,0.0481308411214955,0.0512175324675326,0.0494932432432434,0.0498480243161096,295,292,321,308,296,329
3,8,0108,20.6331574562622,14.2738128297695,17.8006109414052,15.7733962788114,14.4682032768675,17.0508192168842,0.0419300225733635,0.0372463768115944,0.0430779569892475,0.0381720430107529,0.03529810298103,0.0387626262626265,443,345,372,372,369,396
3,9,0109,17.9394612607609,14.2182727020272,17.3562899194668,13.3851707858928,16.8008886420439,20.2999166898084,0.0436486486486488,0.0412903225806454,0.0443892045454547,0.0373065015479878,0.041552197802198,0.0427985948477752,370,310,352,323,364,427
3,10,0110,17.6617606220494,13.8294918078312,17.1063593446265,16.4121077478478,16.439877811719,18.5504026659261,0.0462209302325583,0.0389062500000002,0.0425414364640886,0.0434558823529413,0.0403269754768394,0.046778711484594,344,320,362,340,367,357
3,11,0111,20.410996945293,15.1902249375174,16.7731185781727,14.9958344904193,16.1621771730075,16.4676478755901,0.0429322429906543,0.0368598382749328,0.0393229166666669,0.0399408284023671,0.0375968992248064,0.0391160949868076,428,371,384,338,387,379
3,12,0112,15.2735351291308,14.7181338517079,15.3013051930019,19.1613440710914,17.9116911968898,17.6339905581783,0.0414156626506026,0.0421974522292995,0.0427795031055902,0.0505865102639297,0.0475663716814161,0.0448446327683618,332,314,322,341,339,354
3,13,0113,17.8283810052763,15.0236045542905,15.6345459594557,17.8283810052763,16.1344071091364,17.5506803665648,0.0461206896551726,0.0432108626198085,0.0446825396825398,0.047345132743363,0.0446923076923078,0.0464705882352943,348,313,315,339,325,340
3,14,0115,17.578450430436,14.6070535962233,15.1069147459039,17.8283810052763,16.7175784504304,18.1616217717301,0.0464076246334313,0.0458188153310106,0.0475524475524477,0.0501562500000002,0.0483922829581995,0.0440700808625338,341,287,286,320,311,371
3,15,0116,15.5790058317134,14.3015828936407,15.4679255762288,19.0780338794779,17.0785892807553,18.4948625381838,0.0422439759036146,0.0399844720496896,0.0421969696969699,0.0454365079365081,0.0421232876712331,0.044638069705094,332,322,330,378,365,373
3,16,0117,18.6892529852819,12.4409886142738,16.7453485143016,17.5229103026937,16.6064981949458,17.9950013885032,0.0477982954545456,0.0402877697841728,0.0424647887323945,0.0503993610223644,0.044626865671642,0.0493902439024392,352,278,355,313,335,328
3,17,0118,14.4959733407387,14.6070535962233,16.1066370452652,17.7450708136629,17.384059983338,19.661205220772,0.0373925501432667,0.0407120743034058,0.040389972144847,0.0452549575070824,0.0452312138728325,0.0426506024096386,349,323,359,353,346,415
3,18,0119,17.3562899194668,15.0236045542905,15.7178561510691,16.8008886420439,16.3010274923632,18.8003332407665,0.0454215116279072,0.0430732484076435,0.0434049079754603,0.0451492537313435,0.0429093567251464,0.0452540106951873,344,314,326,335,342,374
3,19,0120,15.8011663426826,14.6070535962233,15.4401555123577,14.940294362677,17.4396001110803,21.7717300749792,0.0453025477707008,0.0467971530249112,0.0444089456869011,0.0443894389438945,0.0480122324159023,0.0518518518518518,314,281,313,303,327,378
3,20,0121,17.2452096639822,13.5240211052485,18.3560122188281,17.0230491530131,15.2179950013885,18.6337128575396,0.0426510989010991,0.0380468750000002,0.0431462140992169,0.0432909604519776,0.0379501385041553,0.0434585492227981,364,320,383,354,361,386
3,21,0122,18.0227714523743,15.1902249375174,16.3010274923632,15.3013051930019,16.1066370452652,19.0780338794779,0.0450694444444446,0.0411897590361447,0.0425362318840581,0.0445792880258901,0.039617486338798,0.0455570291777189,360,332,345,309,366,377
