group,subject,SubjectID,Time_coverage_1,Time_coverage_2,Time_coverage_3,Time_coverage_4,Duration_1,Duration_2,Duration_3,Duration_4,Occurrence_1,Occurrence_2,Occurrence_3,Occurrence_4
2,16,00010024,19.1170345689296,28.3215326947105,23.4902124114952,29.0712203248646,0.050774336283186,0.0661478599221791,0.0605150214592275,0.0612280701754386,226,257,233,285
2,17,00010026,20.6997084548105,32.0283215326947,20.9912536443149,26.2807163681799,0.0572580645161292,0.0762896825396825,0.0586046511627908,0.063608870967742,217,252,215,248
2,18,00010027,17.7009579341941,34.8188254893794,19.3669304456476,28.1132861307788,0.0491898148148149,0.105025125628141,0.0602331606217618,0.0733695652173914,216,199,193,230
2,19,00010028,22.6988754685548,29.9875052061641,20.1999167013744,27.1137026239067,0.0582264957264959,0.074688796680498,0.0585748792270532,0.0605018587360596,234,241,207,269
2,20,00010029,19.0753852561433,32.6114119117035,19.9916701374427,28.3215326947105,0.0532558139534884,0.0735902255639099,0.0563380281690142,0.0648854961832062,215,266,213,262
2,21,00010030,19.1170345689296,30.6538942107455,21.6576426488963,28.5714285714286,0.0492489270386267,0.0641114982578397,0.0546218487394959,0.0564144736842106,233,287,238,304
2,22,00010031,21.9075385256143,29.6959600166597,19.9083715118701,28.4881299458559,0.0488847583643124,0.0621080139372823,0.0512875536480687,0.0548076923076924,269,287,233,312
2,23,00010032,20.5331112036651,28.5714285714286,23.9900041649313,26.905456059975,0.0515690376569039,0.0616906474820145,0.0654545454545455,0.0566666666666668,239,278,220,285
2,24,00010033,21.6576426488963,31.570179092045,21.4077467721783,25.3644314868805,0.0548523206751056,0.0728846153846154,0.0566079295154186,0.0601778656126484,237,260,227,253
2,25,00010034,21.1995002082466,28.7380258225739,21.4493960849646,28.6130778842149,0.0407852564102566,0.0484550561797754,0.0433501683501685,0.0497826086956523,312,356,297,345
2,26,00010035,20.6580591420242,30.8204914618909,20.8663057059559,27.6551436901291,0.055855855855856,0.0680147058823531,0.0526260504201682,0.0560810810810811,222,272,238,296
2,27,00010036,20.9079550187422,30.9454394002499,20.1166180758017,28.0299875052062,0.0470037453183522,0.0605048859934854,0.0464423076923078,0.0517692307692309,267,307,260,325
2,28,00010037,22.4073302790504,28.9046230737193,20.0749687630154,28.6130778842149,0.0527450980392158,0.0640221402214022,0.0472549019607845,0.0670898437500001,255,271,255,256
2,29,00010038,23.3652644731362,31.4868804664723,20.3665139525198,24.7813411078717,0.0596808510638299,0.084,0.0633419689119172,0.0592629482071714,235,225,193,251
2,30,00010039,20.2415660141608,27.8633902540608,20.8663057059559,31.0287380258226,0.0478346456692915,0.0493362831858409,0.0460477941176472,0.0533667621776504,254,339,272,349
