group,subject,Time_coverage_1,Time_coverage_2,Time_coverage_3,Time_coverage_4,Time_coverage_5,Duration_1,Duration_2,Duration_3,Duration_4,Duration_5,Occurrence_1,Occurrence_2,Occurrence_3,Occurrence_4,Occurrence_5
2,16,24.4654262704804,19.5223549014163,18.4670924743127,16.8564287697862,20.6886975840044,0.0493834080717489,0.0447201017811705,0.0466994382022472,0.0415753424657534,0.0434149184149184,446,393,356,365,429
2,17,21.6328797556234,23.6878644820883,18.522632602055,20.4387670091641,15.7178561510691,0.0526351351351351,0.0493634259259259,0.0449460916442048,0.0477922077922078,0.043140243902439,370,432,371,385,328
2,18,19.9389058594835,19.3279644543182,18.6614829214107,20.9941682865871,21.0774784782005,0.0481233243967828,0.0421307506053269,0.0460273972602739,0.045985401459854,0.0473192019950124,373,413,365,411,401
2,19,20.0777561788392,19.661205220772,20.9663982227159,18.522632602055,20.7720077756179,0.0491168478260869,0.0440298507462686,0.0468362282878412,0.0459366391184573,0.0458333333333333,368,402,403,363,408
2,20,17.3562899194668,21.0497084143294,20.4943071369064,19.9944459872258,21.1052485420716,0.043645251396648,0.0505333333333333,0.0516806722689075,0.047244094488189,0.0476190476190476,358,375,357,381,399
2,21,19.4112746459317,25.2152179950014,17.578450430436,23.1602332685365,14.6348236600944,0.0469758064516129,0.0513574660633484,0.0432377049180327,0.0502409638554217,0.0399242424242424,372,442,366,415,330
2,22,18.6337128575396,20.9663982227159,19.8278256039989,21.6606498194946,18.911413496251,0.0434585492227979,0.0459245742092457,0.0455357142857142,0.0493670886075949,0.0427763819095477,386,411,392,395,398
2,23,18.1060816439878,22.3826714801444,20.5776173285199,20.1055262427104,18.8281033046376,0.0384433962264151,0.0452808988764045,0.0408039647577092,0.0406741573033708,0.0429113924050632,424,445,454,445,395
2,24,23.3823937795057,19.3557345181894,18.8558733685087,18.7447931130242,19.661205220772,0.0480593607305936,0.046343085106383,0.0423316708229426,0.0409587378640776,0.0409722222222222,438,376,401,412,432
2,25,21.6328797556234,21.1885587336851,18.6892529852819,21.6328797556234,16.8564287697862,0.0470410628019324,0.0465243902439024,0.0455962059620596,0.0479679802955665,0.045845921450151,414,410,369,406,331
