group,subject,SubjectID,Time_coverage_1,Time_coverage_2,Time_coverage_3,Time_coverage_4,Time_coverage_5,Duration_1,Duration_2,Duration_3,Duration_4,Duration_5,Occurrence_1,Occurrence_2,Occurrence_3,Occurrence_4,Occurrence_5
2,1,12000058,19.1058039433491,24.2154956956401,22.5492918633713,20.0777561788392,14.0516523188003,0.0507374631268436,0.0546365914786967,0.0585014409221902,0.0517908309455587,0.0468518518518518,339,399,347,349,270
2,2,12000070,19.5223549014163,23.7989447375729,21.7161899472369,17.5506803665648,17.4118300472091,0.0421462829736211,0.0436354378818737,0.0457845433255269,0.0382566585956416,0.0410340314136125,417,491,427,413,382
2,3,12000104,19.3835045820605,24.2432657595112,23.4934740349903,15.690086087198,17.1896695362399,0.0552215189873417,0.0611344537815126,0.0695723684210526,0.0467715231788079,0.0586174242424242,316,357,304,302,264
2,4,12000126,22.299361288531,19.0502638156068,18.5781727297973,23.8544848653152,16.2177173007498,0.0619598765432099,0.0529320987654321,0.0574742268041237,0.0620664739884393,0.0501718213058419,324,324,291,346,291
2,5,12000182,18.6892529852819,24.770896973063,19.9944459872258,21.0774784782005,15.4679255762288,0.0472612359550562,0.054126213592233,0.0490463215258855,0.0499342105263158,0.0452110389610389,356,412,367,380,308
2,6,12000216,22.1049708414329,22.5492918633713,18.6059427936684,21.1052485420716,15.6345459594557,0.0554317548746518,0.0486810551558753,0.0477207977207977,0.0517711171662125,0.0464521452145214,359,417,351,367,303
2,7,12000238,20.9941682865871,24.187725631769,20.3832268814218,17.6339905581783,16.7731185781727,0.0590625,0.065,0.0584394904458599,0.0515422077922078,0.0543165467625899,320,335,314,308,278
2,8,12000294,21.4107192446543,21.2163287975562,19.9111357956123,18.9947236878645,18.4670924743127,0.0619774919614148,0.0580547112462006,0.0603535353535353,0.0606382978723404,0.0556020066889632,311,329,297,282,299
2,9,12000339,19.1891141349625,22.0216606498195,20.9108580949736,18.0783115801166,19.8000555401277,0.0420316301703163,0.0468676122931442,0.0453614457831325,0.0435160427807486,0.0470316622691293,411,423,415,374,379
2,10,12000362,16.3565676201055,24.5209663982227,22.4659816717578,18.7725631768953,17.8839211330186,0.0458722741433021,0.0588666666666667,0.054810298102981,0.050297619047619,0.0489361702127659,321,375,369,336,329
2,11,12000373,18.4115523465704,25.3818383782283,22.7436823104693,19.3557345181894,14.1071924465426,0.0493303571428571,0.0593506493506494,0.0556385869565217,0.0492231638418079,0.0434931506849315,336,385,368,354,292
2,12,12000384,21.0774784782005,22.2160510969175,20.6886975840044,17.772840877534,18.2449319633435,0.0580275229357798,0.0597014925373134,0.058203125,0.0524590163934426,0.0553030303030303,327,335,320,305,297
2,13,12000463,19.4112746459317,22.4382116078867,22.3271313524021,15.0791446820328,20.7442377117467,0.0455078125,0.0523316062176166,0.0448660714285714,0.0376038781163434,0.050472972972973,384,386,448,361,370
2,14,12000485,18.6614829214107,20.7442377117467,22.7992224382116,20.2721466259372,17.5229103026937,0.0443271767810026,0.044677033492823,0.0485224586288416,0.0457393483709273,0.0414041994750656,379,418,423,399,381
2,15,12000519,17.6339905581783,22.5492918633713,22.688142182727,19.1058039433491,18.0227714523743,0.0443435754189944,0.0475409836065574,0.0540343915343915,0.046112600536193,0.0444520547945205,358,427,378,373,365
2,16,12000520,20.410996945293,19.466814773674,19.3001943904471,21.1607886698139,19.661205220772,0.0442771084337349,0.0433787128712871,0.0414677804295942,0.0425223214285714,0.0443609022556391,415,404,419,448,399
2,17,12000542,20.2999166898084,19.0224937517356,21.6051096917523,20.2999166898084,18.7725631768953,0.0404314159292035,0.0396412037037037,0.0431263858093126,0.0449017199017199,0.0423558897243107,452,432,451,407,399
2,18,12000575,20.1888364343238,20.9386281588448,22.0494307136906,21.3274090530408,15.4956956401,0.0474543080939948,0.0476010101010101,0.047488038277512,0.0527472527472527,0.0430555555555555,383,396,418,364,324
2,19,12000586,20.8830880311025,22.8547625659539,21.5217995001389,18.7725631768953,15.9677867259095,0.0646048109965636,0.0596376811594203,0.062099358974359,0.0580756013745704,0.0555019305019305,291,345,312,291,259
2,20,12000597,18.7725631768953,25.6317689530686,21.5773396278811,16.2454873646209,17.7450708136629,0.0466850828729281,0.0529243119266055,0.0527853260869565,0.0405124653739612,0.0487042682926829,362,436,368,361,328
2,21,12000610,19.1058039433491,22.6048319911136,22.9103026936962,17.967231324632,17.4118300472091,0.0431077694235589,0.046889400921659,0.0436046511627907,0.0427910052910052,0.04157824933687,399,434,473,378,377
2,22,12000621,18.5781727297973,20.7164676478756,20.9941682865871,20.1332963065815,19.5778950291586,0.0443633952254642,0.049078947368421,0.0473684210526316,0.0474476439790576,0.0493697478991596,377,380,399,382,357
2,23,12000643,20.1332963065815,23.24354346015,21.3274090530408,17.8283810052763,17.4673701749514,0.046119592875318,0.049468085106383,0.0478802992518703,0.0420157068062827,0.0477963525835866,393,423,401,382,329
2,24,12000676,21.5217995001389,21.6051096917523,20.9108580949736,19.7722854762566,16.1899472368786,0.0484375,0.0450231481481481,0.0496701846965699,0.0442786069651741,0.0456896551724138,400,432,379,402,319
2,25,12000698,20.410996945293,21.3829491807831,21.6328797556234,19.9666759233546,16.6064981949458,0.0497967479674797,0.0476485148514851,0.0524932614555256,0.0474274406332454,0.0508503401360544,369,404,371,379,294
