group,subject,SubjectID,Time_coverage_1,Time_coverage_2,Time_coverage_3,Time_coverage_4,Time_coverage_5,Duration_1,Duration_2,Duration_3,Duration_4,Duration_5,Occurrence_1,Occurrence_2,Occurrence_3,Occurrence_4,Occurrence_5
2,14,20,14.9444444444444,33.1666666666667,15.9027777777778,25.3055555555556,10.6805555555556,0.068974358974359,0.145609756097561,0.0841911764705882,0.116198979591837,0.0756889763779528,195,205,170,196,127
2,15,01,17.3194444444444,29.4027777777778,12.7083333333333,28.9722222222222,11.5972222222222,0.0816099476439791,0.134327411167513,0.0866477272727273,0.148153409090909,0.0664808917197452,191,197,132,176,157
2,16,02,14.3333333333333,31.6527777777778,18.0416666666667,25.8194444444444,10.1527777777778,0.077710843373494,0.171611445783133,0.114348591549296,0.140833333333333,0.0742886178861789,166,166,142,165,123
2,17,03,19.5138888888889,28.4722222222222,12.8333333333333,26.4722222222222,12.7083333333333,0.0905283505154639,0.13007614213198,0.0909448818897638,0.133100558659218,0.0788793103448276,194,197,127,179,145
2,18,04,22.7916666666667,29.8194444444444,11.3472222222222,23.8055555555556,12.1805555555556,0.117214285714286,0.17093949044586,0.0911830357142857,0.140953947368421,0.0877,175,157,112,152,125
2,19,05,17.1666666666667,30.2083333333333,15.5416666666667,24.875,12.1527777777778,0.0872881355932203,0.158066860465116,0.095804794520548,0.125772471910112,0.076486013986014,177,172,146,178,143
2,20,06,16.5555555555556,30.0416666666667,12.7777777777778,27.625,12.9861111111111,0.0696261682242991,0.139368556701031,0.0688622754491018,0.120691747572816,0.073046875,214,194,167,206,160
2,21,07,22.5972222222222,27.0833333333333,15.0277777777778,24.125,11.1527777777778,0.166700819672131,0.238970588235294,0.127594339622641,0.175100806451613,0.111527777777778,122,102,106,124,90
2,22,08,22.25,27.1527777777778,15.5,23.5138888888889,11.5833333333333,0.114428571428571,0.158685064935065,0.0955479452054795,0.12375730994152,0.0834,175,154,146,171,125
2,23,09,17.1944444444444,30,12.0277777777778,26.7361111111111,14.0416666666667,0.101143790849673,0.174193548387097,0.085236220472441,0.139089595375723,0.0957386363636364,153,155,127,173,132
2,24,10,16.5833333333333,33.3472222222222,13.1805555555556,24.0833333333333,12.7638888888889,0.0666294642857143,0.132213656387665,0.0736801242236025,0.104206730769231,0.0709104938271605,224,227,161,208,162
2,25,11,20.0416666666667,29.4583333333333,8.54166666666667,27.8194444444444,14.1111111111111,0.08671875,0.137370466321244,0.0573694029850746,0.132473544973545,0.0779141104294478,208,193,134,189,163
2,26,12,17.5694444444444,27.8472222222222,12.1527777777778,27.4027777777778,15.0138888888889,0.0806760204081633,0.119345238095238,0.0786870503597122,0.121490147783251,0.0809131736526946,196,210,139,203,167
2,27,13,13.4861111111111,31.7777777777778,13.2361111111111,28.1944444444444,13.2916666666667,0.0697557471264368,0.130593607305936,0.0753955696202532,0.117476851851852,0.0691473988439306,174,219,158,216,173
2,28,14,21.8888888888889,28.3194444444444,11.8888888888889,24.4305555555556,13.4444444444444,0.156349206349206,0.240448113207547,0.112631578947368,0.186334745762712,0.126041666666667,126,106,95,118,96
2,29,15,18.3611111111111,29.0277777777778,11.875,27.25,13.4444444444444,0.0874338624338624,0.141216216216216,0.0737068965517241,0.123863636363636,0.0790849673202614,189,185,145,198,153
2,30,16,15.5,31.7777777777778,13.7222222222222,26.4305555555556,12.5694444444444,0.0762295081967213,0.143,0.0828859060402685,0.123893229166667,0.0796654929577465,183,200,149,192,142
2,31,17,18.5416666666667,31.8472222222222,10.8472222222222,26.0833333333333,12.6666666666667,0.0847081218274112,0.157486263736264,0.0813541666666667,0.129696132596685,0.0876923076923077,197,182,120,181,130
2,32,18,16.3333333333333,30.7083333333333,12.625,27.1527777777778,13.1666666666667,0.0735,0.134162621359223,0.0742647058823529,0.125966494845361,0.0754777070063694,200,206,153,194,157
3,1,02,22.2638888888889,26.25,14.4444444444444,23.9166666666667,13.1111111111111,0.119270833333333,0.150477707006369,0.0948905109489051,0.155978260869565,0.0967213114754098,168,157,137,138,122
3,2,03,21.3611111111111,27.0138888888889,12.7777777777778,25.1388888888889,13.7083333333333,0.133506944444444,0.181436567164179,0.102678571428571,0.162769784172662,0.118629807692308,144,134,112,139,104
3,3,05,25.9444444444444,26.5,13.9444444444444,22.4444444444444,11.1527777777778,0.121614583333333,0.151910828025478,0.102032520325203,0.134666666666667,0.0904279279279279,192,157,123,150,111
