group,subject,SubjectID,Time_coverage_1,Time_coverage_2,Time_coverage_3,Time_coverage_4,Time_coverage_5,Time_coverage_6,Time_coverage_7,Time_coverage_8,Duration_1,Duration_2,Duration_3,Duration_4,Duration_5,Duration_6,Duration_7,Duration_8,Occurrence_1,Occurrence_2,Occurrence_3,Occurrence_4,Occurrence_5,Occurrence_6,Occurrence_7,Occurrence_8
2,14,00010022,12.8279883381924,14.0774677217826,13.9525197834236,11.9950020824656,13.4110787172012,8.66305705955852,11.3286130778842,13.6609745939192,0.0461077844311377,0.041421568627451,0.0445478723404255,0.0441717791411043,0.0470760233918129,0.0388059701492537,0.0393063583815029,0.0450549450549451,167,204,188,163,171,134,173,182
2,15,00010023,14.2024156601416,14.9104539775094,12.2448979591837,16.0349854227405,13.2861307788421,7.33027905039567,10.0374843815077,11.9533527696793,0.0478932584269663,0.0604729729729729,0.0517605633802817,0.0537709497206704,0.0517857142857143,0.0372881355932203,0.043978102189781,0.043222891566265,178,148,142,179,154,118,137,166
2,16,00010024,11.8700541441066,13.4527280299875,15.2852977925864,10.7455226988755,12.5780924614744,8.87130362349021,14.493960849646,12.7030403998334,0.046875,0.048644578313253,0.0611666666666666,0.0403125,0.0474842767295597,0.0383093525179856,0.0537037037037037,0.0501644736842105,152,166,150,160,159,139,162,152
2,17,00010026,12.3281965847564,8.62140774677218,13.7442732194919,11.4535610162432,13.8692211578509,15.0770512286547,10.4123281965848,14.369012911287,0.0471337579617834,0.0424180327868852,0.0522151898734177,0.0440705128205128,0.0547697368421053,0.0514204545454545,0.0466417910447761,0.0510355029585799,157,122,158,156,152,176,134,169
2,18,00010027,8.12161599333611,11.1203665139525,16.1182840483132,12.036651395252,9.62099125364431,14.8271553519367,11.2453144523115,16.9096209912536,0.0435267857142857,0.0487226277372263,0.0632352941176471,0.045440251572327,0.038758389261745,0.057051282051282,0.0572033898305085,0.0630434782608696,112,137,153,159,149,156,118,161
2,19,00010028,9.91253644314869,8.32986255726781,15.8267388588088,16.6597251145356,13.4110787172012,11.911703456893,12.536443148688,11.3286130778842,0.0425,0.04,0.0568862275449102,0.0507614213197969,0.0519354838709677,0.0467320261437908,0.050503355704698,0.0419753086419753,140,125,167,197,155,153,149,162
2,20,00010029,10.1207830070804,11.2869637650979,17.4510620574761,10.2040816326531,12.161599333611,12.0783007080383,12.536443148688,14.1607663473553,0.0416095890410959,0.0439935064935065,0.0526381909547739,0.0428321678321678,0.0557251908396947,0.0461783439490446,0.0498344370860927,0.0505952380952381,146,154,199,143,131,157,151,168
2,21,00010030,14.2024156601416,13.7026239067055,13.3277800916285,10.9537692628072,13.2028321532695,9.82923781757601,11.4535610162432,13.2861307788421,0.0432741116751269,0.0464689265536723,0.050314465408805,0.0418789808917197,0.0483231707317073,0.0406896551724138,0.0443548387096774,0.0445530726256983,197,177,159,157,164,145,155,179
2,22,00010031,12.7030403998334,14.1191170345689,15.8267388588088,12.7863390254061,10.4123281965848,9.70428987921699,12.036651395252,12.411495210329,0.0412162162162162,0.0436855670103093,0.0545977011494253,0.042877094972067,0.0440140845070423,0.039625850340136,0.0505244755244755,0.0416201117318436,185,194,174,179,142,147,143,179
2,23,00010032,12.28654727197,11.2036651395252,15.2436484798001,14.2024156601416,12.3698458975427,13.8692211578509,10.8704706372345,9.91253644314869,0.0431286549707602,0.0417701863354037,0.0531976744186046,0.0470994475138121,0.0498322147651007,0.05203125,0.0437919463087248,0.0421985815602837,171,161,172,181,149,160,149,141
2,24,00010033,11.2453144523115,10.4539775093711,17.7842565597668,15.7434402332362,11.2869637650979,12.2448979591837,11.1620158267389,10.079133694294,0.0456081081081081,0.0412828947368421,0.0624269005847953,0.0536931818181818,0.0494525547445255,0.0506896551724138,0.0478571428571429,0.0414383561643836,148,152,171,176,137,145,140,146
2,25,00010034,13.4943773427738,12.161599333611,12.5780924614744,13.0362349021241,12.2448979591837,10.1624323198667,14.1191170345689,12.2032486463973,0.0409090909090909,0.0394594594594595,0.0393229166666667,0.0383578431372549,0.0390957446808511,0.0340782122905028,0.0386986301369863,0.0371827411167513,198,185,192,204,188,179,219,197
2,26,00010035,12.9529362765514,12.3698458975427,16.0349854227405,11.8284048313203,10.2457309454394,12.3281965847564,12.7030403998334,11.5368596418159,0.0427197802197802,0.0436764705882353,0.0531767955801105,0.0449367088607595,0.0421232876712329,0.0427745664739884,0.0435714285714286,0.0438291139240506,182,170,181,158,146,173,175,158
2,27,00010036,14.3273635985006,9.53769262807164,14.369012911287,12.4531445231154,13.2028321532695,9.57934194085798,13.9525197834236,12.536443148688,0.04321608040201,0.0364649681528662,0.0479166666666667,0.0408469945355191,0.043070652173913,0.0396551724137931,0.0429487179487179,0.0398148148148148,199,157,180,183,184,145,195,189
