group,subject,SubjectID,Time_coverage_1,Time_coverage_2,Time_coverage_3,Time_coverage_4,Time_coverage_5,Duration_1,Duration_2,Duration_3,Duration_4,Duration_5,Occurrence_1,Occurrence_2,Occurrence_3,Occurrence_4,Occurrence_5
2,1,10,24.2732827254212,14.9231623773375,18.3669690798,18.0892427328273,24.347343084614,0.0506960556844547,0.0361111111111111,0.03732129420617,0.0378682170542635,0.0409657320872274,431,372,443,430,535
2,2,11,23.3290131457138,14.8120718385484,20.6443251249769,20.4776893167932,20.7369005739678,0.0369718309859155,0.0313725490196078,0.0356002554278416,0.0365016501650165,0.0336336336336336,568,425,522,505,555
2,3,12,23.4215885947047,18.3114238104055,18.6446954267728,18.866876504351,20.755415663766,0.0325360082304526,0.0309837092731829,0.0286894586894587,0.0290810502283105,0.0303300865800865,648,532,585,584,616
2,4,13,21.9774115904462,14.9231623773375,20.5332345861877,20.6443251249769,21.9218663210517,0.0317549491706795,0.0277548209366391,0.0295733333333333,0.0314971751412429,0.0299898682877406,623,484,625,590,658
2,5,14,23.3475282355119,15.2934641733012,20.1814478800222,19.959266802444,21.2182929087206,0.0408090614886731,0.0305925925925926,0.0385704175513092,0.0369684499314129,0.0334500875656742,515,450,471,486,571
2,6,15,23.754860211072,15.5156452508795,18.3484539900019,19.1446028513238,23.2364376967228,0.0347696476964769,0.0274394237066143,0.030030303030303,0.0289635854341736,0.0306246949731576,615,509,550,595,683
2,7,16,23.4215885947047,15.8859470468432,18.663210516571,18.4039992593964,23.6252545824847,0.0363505747126436,0.0316371681415929,0.0329411764705882,0.0314955640050697,0.0351515151515151,580,452,510,526,605
2,8,17,23.7178300314757,14.9601925569339,18.7743010553601,17.5523051286799,24.9953712275505,0.035,0.0297935103244838,0.0300177619893428,0.0309803921568627,0.034829721362229,610,452,563,510,646
2,9,18,23.3845584151083,15.1638585447139,18.1447880022218,19.6074800962785,23.6993149416775,0.0352596314907872,0.0308823529411764,0.0320890635232482,0.0317446043165467,0.0371014492753623,597,442,509,556,575
2,10,19,24.5139788927976,16.7376411775597,16.0155526754305,17.5337900388817,25.1990372153305,0.0369007803790412,0.0315863032844165,0.0289491298527443,0.0345368344274252,0.0372468527640941,598,477,498,457,609
2,11,1,22.8846509905573,17.7930012960563,19.5519348268839,19.2742084799111,20.4962044065914,0.0319875776397515,0.0293345543345543,0.0287112561174551,0.0284893267651888,0.0314310051107325,644,546,613,609,587
2,12,20,21.2738381781152,17.663395667469,21.1072023699315,19.9037215330494,20.0518422514349,0.0327910958904109,0.03,0.0340501792114695,0.0360496311200536,0.0301335559265442,584,530,558,497,599
2,13,21,22.4958341047954,17.5708202184781,19.7370857248658,19.4963895574894,20.6998703943714,0.0306818181818181,0.0274594907407407,0.0256003842459173,0.0266717325227963,0.028361237950279,660,576,694,658,657
2,14,22,22.7180151823736,14.8120718385484,20.8850212923533,18.3669690798,23.2179226069246,0.031656346749226,0.0272108843537415,0.032582322357019,0.0279279279279279,0.0306901615271659,646,490,577,592,681
2,15,23,23.7733753008702,16.9968524347343,17.3486391408998,20.0148120718385,21.8663210516571,0.0350819672131147,0.0304780876494024,0.0294654088050314,0.0320011841326228,0.0324807480748074,610,502,530,563,606
2,16,24,23.5697093130902,12.7383817811516,20.3665987780041,18.3114238104055,25.0138863173486,0.0426037483266398,0.0313296903460838,0.0411985018726591,0.0381558641975308,0.0416975308641975,498,366,445,432,540
2,17,25,22.8291057211627,17.2005184225143,20.755415663766,18.5706350675801,20.6443251249769,0.0384831460674157,0.0347159940209267,0.0361379754996776,0.0315408805031446,0.0320955670696603,534,446,517,530,579
2,18,26,21.1812627291242,15.3490094426958,20.2184780596186,19.9037215330494,23.3475282355119,0.03617963314358,0.0311186186186186,0.0325,0.0329350490196078,0.0354412591343451,527,444,560,544,593
2,19,27,23.8104054804666,15.5341603406777,16.4043695611924,19.2186632105166,25.0324014071468,0.0376684241359109,0.031998474446987,0.0312191684284707,0.0337890625,0.0350440642820114,569,437,473,512,643
2,20,28,23.0327717089428,16.4784299203851,18.0151823736345,17.4226995000926,25.050916496945,0.0352009054895302,0.0320374370050396,0.0309478371501272,0.0309335963182117,0.0377090301003344,589,463,524,507,598
2,21,29,24.5139788927976,16.8302166265506,18.6261803369746,15.3860396222922,24.6435845213849,0.0357644516477579,0.030668016194332,0.0302102102102102,0.0276447105788423,0.036485745614035,617,494,555,501,608
2,22,2,24.9213108683577,16.0896130346232,17.5523051286799,19.2927235697093,22.1440473986299,0.0329417523250122,0.0276399491094147,0.0281138790035587,0.0276980329611908,0.0300200803212851,681,524,562,627,664
2,23,30,23.3290131457138,15.1083132753194,18.9409368635438,19.2742084799111,23.3475282355119,0.0379061371841155,0.0285714285714285,0.0300705467372134,0.030438596491228,0.0333597883597883,554,476,567,570,630
2,24,3,25.4027032031105,17.163488242918,17.5152749490835,18.2743936308091,21.6441399740789,0.0355624675997926,0.0288246268656716,0.0280047365304914,0.0276936026936027,0.0308769149498151,643,536,563,594,631
2,25,4,22.4402888354009,16.2747639326051,18.3484539900019,18.16330309202,24.7731901499722,0.039453125,0.0329213483146067,0.0358279103398409,0.0328313253012048,0.0391228070175438,512,445,461,498,570
2,26,5,19.4223291982966,16.2007035734123,22.8846509905573,19.6815404554712,21.8107757822625,0.030195739781232,0.0276199494949495,0.0316923076923076,0.0314683244523386,0.0311640211640211,579,528,650,563,630
2,27,6,21.8292908720607,18.7002406961674,19.9037215330494,18.7187557859656,20.8479911127569,0.0350892857142857,0.0318210459987397,0.0330565805658056,0.0327821011673151,0.0335119047619047,560,529,542,514,560
2,28,7,23.7733753008702,13.5345306424736,18.0336974634327,18.0522125532309,26.6061840399926,0.0406072106261859,0.0290079365079365,0.0336093857832988,0.0340670859538784,0.0415077989601386,527,420,483,477,577
2,29,8,21.0146269209406,15.7007961488613,21.8848361414553,20.755415663766,20.6443251249769,0.0317927170868347,0.0271273192578375,0.0312698412698412,0.0286994367639529,0.0299731182795698,595,521,630,651,620
2,30,9,23.254952786521,17.7744862062581,17.5893353082762,18.5150897981855,22.8661359007591,0.0318135764944275,0.0281195079086116,0.0283751493428912,0.0286861732644865,0.0309523809523809,658,569,558,581,665
